run_name,source,final_val_loss,best_val_loss,total_steps,seen_pairs,adapter_params,vision_T0,vision_T,vision_rho,vision_N_A,vision_d_model,vision_adapter_num_layers,vision_image_size,llm_name,adapter_level,num_queries,num_samples,num_epochs,seed,adapter_num_layers,adapter_type,use_lora,vision_name,batch_size,lr,llm_params,vision_params,total_params,total_trainable,llm_size,group,image_size
g5v2_3B_T32_M_d50k_s42,NAS,3.7791240441026814,3.77970220303682,1562,49984,26090496,729,32,0.043896,26090496,768,2,384,Qwen/Qwen2.5-3B,M,32,50000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3540254784,26090496,3B,g5v2,384
g5v2_3B_T32_M_d552k_s42,NAS,3.0696049969316817,3.067617767079635,17267,552544,26090496,729,32,0.043896,26090496,768,2,384,Qwen/Qwen2.5-3B,M,32,,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3540254784,26090496,3B,g5v2,384
g5v2_3B_T32_M_d5m_s42,NAS,2.777545146471415,2.7719169501018643,172670,5525440,26090496,729,32,0.043896,26090496,768,2,384,Qwen/Qwen2.5-3B,M,32,,10,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3540254784,26090496,3B,g5v2,384
g5v2_3B_T64_L_d50k_s42,NAS,3.878573278306361,3.8766807799080265,1562,49984,45305856,729,64,0.087791,45305856,1024,2,384,Qwen/Qwen2.5-3B,L,64,50000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3559470144,45305856,3B,g5v2,384
g5v2_3B_T64_L_d5m_s42,NAS,2.65229751659177,2.6051688941109425,172670,5525440,45305856,729,64,0.087791,45305856,1024,2,384,Qwen/Qwen2.5-3B,L,64,,10,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3559470144,45305856,3B,g5v2,384
g5v2_3B_T64_S_d50k_s42,NAS,4.082517038513628,4.083017185447373,1562,49984,12167168,729,64,0.087791,12167168,512,2,384,Qwen/Qwen2.5-3B,S,64,50000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3526331456,12167168,3B,g5v2,384
g5v2_3B_T64_S_d5m_s42,NAS,3.2016285681119605,3.200842641293558,172670,5525440,12167168,729,64,0.087791,12167168,512,2,384,Qwen/Qwen2.5-3B,S,64,,10,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3526331456,12167168,3B,g5v2,384
g5v2_3B_T64_XL_d50k_s42,NAS,3.664954875410849,3.6627485411085927,1562,49984,99416064,729,64,0.087791,99416064,1536,2,384,Qwen/Qwen2.5-3B,XL,64,50000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3613580352,99416064,3B,g5v2,384
g5v2_3B_T64_XL_d5m_s42,NAS,2.7458797881550794,2.479037387141793,172670,5525440,99416064,729,64,0.087791,99416064,1536,2,384,Qwen/Qwen2.5-3B,XL,64,,10,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3613580352,99416064,3B,g5v2,384
g6_0.5B_T128_M_d50m_s42,NAS,3.0255253901005714,3.02562003872068,17267,552544,25279488,729,128,0.175583,25279488,768,2,384,Qwen/Qwen2.5-0.5B,M,128,50000000.0,1,42,2,perceiver,True,google/siglip-so400m-patch14-384,32,0.0001,502683520,428225600,956188608,33930240,0.5B,g6,384
g6_0.5B_T16_M_d50m_s42,NAS,3.0017852133251863,3.000669363529809,17267,552544,25193472,729,16,0.021948,25193472,768,2,384,Qwen/Qwen2.5-0.5B,M,16,50000000.0,1,42,2,perceiver,True,google/siglip-so400m-patch14-384,32,0.0001,502683520,428225600,956102592,33844224,0.5B,g6,384
g6_0.5B_T32_M_d50m_s42,NAS,3.0854987116104846,3.08510166917,17267,552544,25205760,729,32,0.043896,25205760,768,2,384,Qwen/Qwen2.5-0.5B,M,32,50000000.0,1,42,2,perceiver,True,google/siglip-so400m-patch14-384,32,0.0001,502683520,428225600,956114880,33856512,0.5B,g6,384
g6_0.5B_T64_M_d50m_s42,NAS,3.062996870559501,3.0610831912665115,17267,552544,25230336,729,64,0.087791,25230336,768,2,384,Qwen/Qwen2.5-0.5B,M,64,50000000.0,1,42,2,perceiver,True,google/siglip-so400m-patch14-384,32,0.0001,502683520,428225600,956139456,33881088,0.5B,g6,384
g6_1.5B_T128_M_d50m_s42,NAS,2.8693035851892152,2.869422828828293,17267,552544,25771008,729,128,0.175583,25771008,768,2,384,Qwen/Qwen2.5-1.5B,M,128,50000000.0,1,42,2,perceiver,True,google/siglip-so400m-patch14-384,32,0.0001,1561146880,428225600,2015143488,43203584,1.5B,g6,384
g6_1.5B_T16_M_d50m_s42,NAS,2.7560891419126774,2.7550574941659334,17267,552544,25684992,729,16,0.021948,25684992,768,2,384,Qwen/Qwen2.5-1.5B,M,16,50000000.0,1,42,2,perceiver,True,google/siglip-so400m-patch14-384,32,0.0001,1561146880,428225600,2015057472,43117568,1.5B,g6,384
g6_1.5B_T32_M_d50m_s42,NAS,2.7673500377385345,2.7671249074095274,17267,552544,25697280,729,32,0.043896,25697280,768,2,384,Qwen/Qwen2.5-1.5B,M,32,50000000.0,1,42,2,perceiver,True,google/siglip-so400m-patch14-384,32,0.0001,1561146880,428225600,2015069760,43129856,1.5B,g6,384
g6_1.5B_T64_M_d50m_s42,NAS,2.756795626725093,2.7544808703799664,17267,552544,25721856,729,64,0.087791,25721856,768,2,384,Qwen/Qwen2.5-1.5B,M,64,50000000.0,1,42,2,perceiver,True,google/siglip-so400m-patch14-384,32,0.0001,1561146880,428225600,2015094336,43154432,1.5B,g6,384
g6_3B_T128_M_d50m_s42,NAS,2.711822521468066,2.7115087907171143,17267,552544,26164224,729,128,0.175583,26164224,768,2,384,Qwen/Qwen2.5-3B,M,128,50000000.0,1,42,2,perceiver,True,google/siglip-so400m-patch14-384,8,0.0001,3115429888,428225600,3569819712,55655424,3B,g6,384
g6_3B_T16_M_d50m_s42,NAS,2.6941617191157183,2.6937631825812653,17267,552544,26078208,729,16,0.021948,26078208,768,2,384,Qwen/Qwen2.5-3B,M,16,50000000.0,1,42,2,perceiver,True,google/siglip-so400m-patch14-384,32,0.0001,3115429888,428225600,3569733696,55569408,3B,g6,384
g6_3B_T32_M_d50m_s42,NAS,2.6973683996926843,2.6971284992221776,17267,552544,26090496,729,32,0.043896,26090496,768,2,384,Qwen/Qwen2.5-3B,M,32,50000000.0,1,42,2,perceiver,True,google/siglip-so400m-patch14-384,32,0.0001,3115429888,428225600,3569745984,55581696,3B,g6,384
g6_3B_T64_M_d50m_s42,NAS,2.701622854764288,2.7000611920013307,17267,552544,26115072,729,64,0.087791,26115072,768,2,384,Qwen/Qwen2.5-3B,M,64,50000000.0,1,42,2,perceiver,True,google/siglip-so400m-patch14-384,32,0.0001,3115429888,428225600,3569770560,55606272,3B,g6,384
g7_14B_T128_L_d50m_s42,NAS,3.0296948873410714,3.030365003433601,17267,552544,48517120,729,128,0.175583,48517120,1024,2,384,Qwen/Qwen2.5-14B,L,128,50000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,14770033664,428225600,15246776384,48517120,14B,g7,384
g7_14B_T128_XL_d50m_s42,NAS,2.9219638530711625,2.921593054684224,17267,552544,104232960,729,128,0.175583,104232960,1536,2,384,Qwen/Qwen2.5-14B,XL,128,50000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,14770033664,428225600,15302492224,104232960,14B,g7,384
g7_14B_T64_L_d50m_s42,NAS,3.043676263863313,3.042273988376793,17267,552544,48451584,729,64,0.087791,48451584,1024,2,384,Qwen/Qwen2.5-14B,L,64,50000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,14770033664,428225600,15246710848,48451584,14B,g7,384
g7_14B_T64_XL_d50m_s42,NAS,2.942428828058027,2.94041105356179,17267,552544,104134656,729,64,0.087791,104134656,1536,2,384,Qwen/Qwen2.5-14B,XL,64,50000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,14770033664,428225600,15302393920,104134656,14B,g7,384
g7_32B_T128_M_d50m_s42,NAS,3.0384429671599,3.0384121624710168,17267,552544,28523520,729,128,0.175583,28523520,768,2,384,Qwen/Qwen2.5-32B,M,128,50000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,8,0.0001,32763876352,428225600,33220625472,28523520,32B,g7,384
g7_32B_T32_M_d50m_s42,NAS,3.3581980426853364,3.3587824911076765,17267,552544,28449792,729,32,0.043896,28449792,768,2,384,Qwen/Qwen2.5-32B,M,32,50000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,8,0.0001,32763876352,428225600,33220551744,28449792,32B,g7,384
g7_32B_T64_L_d50m_s42,NAS,3.3103867928344624,3.3088202432201856,17267,552544,48451584,729,64,0.087791,48451584,1024,2,384,Qwen/Qwen2.5-32B,L,64,50000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,8,0.0001,32763876352,428225600,33240553536,48451584,32B,g7,384
g7_32B_T64_M_d50m_s42,NAS,3.3573353157895847,3.356627784559788,17267,552544,28474368,729,64,0.087791,28474368,768,2,384,Qwen/Qwen2.5-32B,M,64,50000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,8,0.0001,32763876352,428225600,33220576320,28474368,32B,g7,384
g7_3B_T64_M_d200m_s42,NAS,3.1031306543573343,3.1010667279074813,17267,552544,26115072,729,64,0.087791,26115072,768,2,384,Qwen/Qwen2.5-3B,M,64,200000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3540279360,26115072,3B,g7,384
g7_7B_T128_XL_d50m_s42,NAS,2.5483143112349094,2.5467199972833883,17267,552544,101873664,729,128,0.175583,101873664,1536,2,384,Qwen/Qwen2.5-7B,XL,128,50000000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,7615616512,428225600,8145715776,101873664,7B,g7,384
g8_3B_T32_M_d50m_depth1_s42,NAS,3.1217705073792965,3.1194315683872484,17267,552544,14287872,729,32,0.043896,14287872,768,1,384,Qwen/Qwen2.5-3B,M,32,50000000.0,1,42,1,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3528452160,14287872,3B,g8,384
g8_3B_T32_M_d50m_depth4_s42,NAS,2.9704577945921136,2.9699131849594216,17267,552544,49695744,729,32,0.043896,49695744,768,4,384,Qwen/Qwen2.5-3B,M,32,50000000.0,1,42,4,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3563860032,49695744,3B,g8,384
g8_3B_T64_L_d50m_depth4_s42,NAS,2.819510346417242,2.8174988246296,17267,552544,87265280,729,64,0.087791,87265280,1024,4,384,Qwen/Qwen2.5-3B,L,64,50000000.0,1,42,4,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3601429568,87265280,3B,g8,384
g8_3B_T64_M_d50m_depth1_s42,NAS,3.0380383582348336,3.037919272147157,17267,552544,14312448,729,64,0.087791,14312448,768,1,384,Qwen/Qwen2.5-3B,M,64,50000000.0,1,42,1,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3528476736,14312448,3B,g8,384
g8_3B_T64_M_d50m_depth4_s42,NAS,2.9694572964333603,2.969887472938097,17267,552544,49720320,729,64,0.087791,49720320,768,4,384,Qwen/Qwen2.5-3B,M,64,50000000.0,1,42,4,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3563884608,49720320,3B,g8,384
g8_3B_T64_M_d50m_depth6_s42,NAS,2.965535006177959,2.9650290102803702,17267,552544,73325568,729,64,0.087791,73325568,768,6,384,Qwen/Qwen2.5-3B,M,64,50000000.0,1,42,6,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3587489856,73325568,3B,g8,384
g8_3B_T64_S_d50m_depth4_s42,NAS,3.3481991070585977,3.348333926611585,17267,552544,22661120,729,64,0.087791,22661120,512,4,384,Qwen/Qwen2.5-3B,S,64,50000000.0,1,42,4,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3536825408,22661120,3B,g8,384
g8_7B_T64_M_d50m_depth1_s42,NAS,3.098502440863424,3.097447909100356,17267,552544,15492096,729,64,0.087791,15492096,768,1,384,Qwen/Qwen2.5-7B,M,64,50000000.0,1,42,1,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,7615616512,428225600,8059334208,15492096,7B,g8,384
g8_7B_T64_M_d50m_depth4_s42,NAS,2.790740700832876,2.790329702960669,17267,552544,50899968,729,64,0.087791,50899968,768,4,384,Qwen/Qwen2.5-7B,M,64,50000000.0,1,42,4,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,7615616512,428225600,8094742080,50899968,7B,g8,384
g8_7B_T64_M_d50m_depth6_s42,NAS,2.7913236841693987,2.790069378078029,17267,552544,74505216,729,64,0.087791,74505216,768,6,384,Qwen/Qwen2.5-7B,M,64,50000000.0,1,42,6,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,7615616512,428225600,8118347328,74505216,7B,g8,384
g9_0.5B_T32_M_d50m_s123,NAS,3.3741889462872465,3.372866768543497,17267,552544,25205760,729,32,0.043896,25205760,768,2,384,Qwen/Qwen2.5-0.5B,M,32,50000000.0,1,123,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,494032768,428225600,947464128,25205760,0.5B,g9,384
g9_0.5B_T32_M_d50m_s456,NAS,3.375181843415356,3.37357092804628,17267,552544,25205760,729,32,0.043896,25205760,768,2,384,Qwen/Qwen2.5-0.5B,M,32,50000000.0,1,456,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,494032768,428225600,947464128,25205760,0.5B,g9,384
g9_0.5B_T64_M_d50m_s123,NAS,3.3681426478706378,3.3663680251530264,17267,552544,25230336,729,64,0.087791,25230336,768,2,384,Qwen/Qwen2.5-0.5B,M,64,50000000.0,1,123,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,494032768,428225600,947488704,25230336,0.5B,g9,384
g9_0.5B_T64_M_d50m_s456,NAS,3.3785156261645453,3.377647729642886,17267,552544,25230336,729,64,0.087791,25230336,768,2,384,Qwen/Qwen2.5-0.5B,M,64,50000000.0,1,456,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,494032768,428225600,947488704,25230336,0.5B,g9,384
g9_14B_T32_M_d50m_s123,NAS,2.721423586185885,2.720131920968728,17267,552544,28449792,729,32,0.043896,28449792,768,2,384,Qwen/Qwen2.5-14B,M,32,50000000.0,1,123,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,14770033664,428225600,15226709056,28449792,14B,g9,384
g9_14B_T32_M_d50m_s456,NAS,3.114706750966163,3.1139123361772825,17267,552544,28449792,729,32,0.043896,28449792,768,2,384,Qwen/Qwen2.5-14B,M,32,50000000.0,1,456,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,14770033664,428225600,15226709056,28449792,14B,g9,384
g9_14B_T64_M_d50m_s123,NAS,3.1186914132408887,3.118208659965586,17267,552544,28474368,729,64,0.087791,28474368,768,2,384,Qwen/Qwen2.5-14B,M,64,50000000.0,1,123,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,14770033664,428225600,15226733632,28474368,14B,g9,384
g9_14B_T64_M_d50m_s456,NAS,3.115118532118588,3.113874638177602,17267,552544,28474368,729,64,0.087791,28474368,768,2,384,Qwen/Qwen2.5-14B,M,64,50000000.0,1,456,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,14770033664,428225600,15226733632,28474368,14B,g9,384
g9_3B_T32_M_d50m_s123,NAS,3.0088057840683016,3.008903097373057,17267,552544,26090496,729,32,0.043896,26090496,768,2,384,Qwen/Qwen2.5-3B,M,32,50000000.0,1,123,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3540254784,26090496,3B,g9,384
g9_3B_T32_M_d50m_s456,NAS,3.070892872177058,3.069455126339637,17267,552544,26090496,729,32,0.043896,26090496,768,2,384,Qwen/Qwen2.5-3B,M,32,50000000.0,1,456,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3540254784,26090496,3B,g9,384
g9_3B_T64_L_d50m_s123,NAS,2.866307595225974,2.865208060875491,17267,552544,45305856,729,64,0.087791,45305856,1024,2,384,Qwen/Qwen2.5-3B,L,64,50000000.0,1,123,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3559470144,45305856,3B,g9,384
g9_3B_T64_L_d50m_s456,NAS,2.885594665721391,2.884363408033332,17267,552544,45305856,729,64,0.087791,45305856,1024,2,384,Qwen/Qwen2.5-3B,L,64,50000000.0,1,456,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3559470144,45305856,3B,g9,384
g9_3B_T64_M_d50m_s123,NAS,3.0964064359013976,3.0958098986832847,17267,552544,26115072,729,64,0.087791,26115072,768,2,384,Qwen/Qwen2.5-3B,M,64,50000000.0,1,123,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3540279360,26115072,3B,g9,384
g9_3B_T64_M_d50m_s456,NAS,3.096014852332605,3.0941007199872743,17267,552544,26115072,729,64,0.087791,26115072,768,2,384,Qwen/Qwen2.5-3B,M,64,50000000.0,1,456,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3540279360,26115072,3B,g9,384
g9_7B_T32_M_d50m_s123,NAS,2.784058396636961,2.783812420067392,17267,552544,27270144,729,32,0.043896,27270144,768,2,384,Qwen/Qwen2.5-7B,M,32,50000000.0,1,123,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,7615616512,428225600,8071112256,27270144,7B,g9,384
g9_7B_T32_M_d50m_s456,NAS,2.9697067096038734,2.9691657850238866,17267,552544,27270144,729,32,0.043896,27270144,768,2,384,Qwen/Qwen2.5-7B,M,32,50000000.0,1,456,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,7615616512,428225600,8071112256,27270144,7B,g9,384
g9_7B_T64_M_d50m_s123,NAS,2.8479429460894505,2.8458222704582945,17267,552544,27294720,729,64,0.087791,27294720,768,2,384,Qwen/Qwen2.5-7B,M,64,50000000.0,1,123,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,7615616512,428225600,8071136832,27294720,7B,g9,384
g9_7B_T64_M_d50m_s456,NAS,2.829043193985476,2.8279715596030344,17267,552544,27294720,729,64,0.087791,27294720,768,2,384,Qwen/Qwen2.5-7B,M,64,50000000.0,1,456,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,7615616512,428225600,8071136832,27294720,7B,g9,384
rerun_g2_14B_T16_M_d552k_s123,NAS,3.1153553103401666,3.114623942403301,17267,552544,28437504,729,16,0.021948,28437504,768,2,384,Qwen/Qwen2.5-14B,M,16,,1,123,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,14770033664,428225600,15226696768,28437504,14B,rerun,384
rerun_g9_14B_T32_M_d50m_s456,NAS,3.115059998613064,3.1139530945114364,17267,552544,28449792,729,32,0.043896,28449792,768,2,384,Qwen/Qwen2.5-14B,M,32,50000000.0,1,456,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0001,14770033664,428225600,15226709056,28449792,14B,rerun,384
g30v2_32B_T64_XS_d552k_s42_lr1e4,NAS,3.496012202086829,3.4949280447022395,17267,552544,4248576,729,64,0.087791,4248576,256,2,384,Qwen/Qwen2.5-32B,XS,64,,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,8,0.0001,32763876352,428225600,33196350528,4248576,32B,g30v2,384
g31_3B_T128_M_d2m_s42_lr3e4,NAS,2.5080323773761544,2.507563912102305,69068,2210176,26164224,729,128,0.175583,26164224,768,2,384,Qwen/Qwen2.5-3B,M,128,,4,42,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0003,3085938688,428225600,3540328512,26164224,3B,g31,384
g31_3B_T16_M_d2m_s42_lr3e4,NAS,2.574608530287541,2.5698834501567807,69068,2210176,26078208,729,16,0.021948,26078208,768,2,384,Qwen/Qwen2.5-3B,M,16,,4,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0003,3085938688,428225600,3540242496,26078208,3B,g31,384
g31_3B_T32_M_d2m_s42_lr3e4,NAS,2.5368099336498906,2.5335476393240164,69068,2210176,26090496,729,32,0.043896,26090496,768,2,384,Qwen/Qwen2.5-3B,M,32,,4,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0003,3085938688,428225600,3540254784,26090496,3B,g31,384
g31_3B_T8_M_d2m_s42_lr3e4,NAS,2.5952410791298504,2.591506918341379,69068,2210176,26072064,729,8,0.010974,26072064,768,2,384,Qwen/Qwen2.5-3B,M,8,,4,42,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0003,3085938688,428225600,3540236352,26072064,3B,g31,384
g31_7B_T128_M_d2m_s42_lr3e4,NAS,2.450863005773162,2.450487118754556,69068,2210176,27343872,729,128,0.175583,27343872,768,2,384,Qwen/Qwen2.5-7B,M,128,,4,42,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0003,7615616512,428225600,8071185984,27343872,7B,g31,384
g31_7B_T16_M_d2m_s42_lr3e4,NAS,2.42939537675353,2.4268007918953174,69068,2210176,27257856,729,16,0.021948,27257856,768,2,384,Qwen/Qwen2.5-7B,M,16,,4,42,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0003,7615616512,428225600,8071099968,27257856,7B,g31,384
g31_7B_T32_M_d2m_s42_lr3e4,NAS,2.411934047059258,2.4109399600995878,69068,2210176,27270144,729,32,0.043896,27270144,768,2,384,Qwen/Qwen2.5-7B,M,32,,4,42,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0003,7615616512,428225600,8071112256,27270144,7B,g31,384
g31_7B_T8_M_d2m_s42_lr3e4,NAS,2.5230816252613573,2.52102556601676,69068,2210176,27251712,729,8,0.010974,27251712,768,2,384,Qwen/Qwen2.5-7B,M,8,,4,42,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0003,7615616512,428225600,8071093824,27251712,7B,g31,384
g32_32B_T64_M_d552k_s42_lr2e4,NAS,4.982542214876159,3.3276494952158107,17267,552544,28474368,729,64,0.087791,28474368,768,2,384,Qwen/Qwen2.5-32B,M,64,,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,8,0.0002,32763876352,428225600,33220576320,28474368,32B,g32,384
g32_32B_T64_M_d552k_s42_lr5e5,NAS,3.5159236167993435,3.514481017981011,17267,552544,28474368,729,64,0.087791,28474368,768,2,384,Qwen/Qwen2.5-32B,M,64,,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,8,5e-05,32763876352,428225600,33220576320,28474368,32B,g32,384
g33_32B_T128_M_d552k_s42_lr2e4,NAS,2.447520050095791,2.447191123824432,17267,552544,28523520,729,128,0.175583,28523520,768,2,384,Qwen/Qwen2.5-32B,M,128,,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,8,0.0002,32763876352,428225600,33220625472,28523520,32B,g33,384
g33_32B_T32_M_d552k_s42_lr2e4,NAS,3.043390094115603,3.0438904036477927,17267,552544,28449792,729,32,0.043896,28449792,768,2,384,Qwen/Qwen2.5-32B,M,32,,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,8,0.0002,32763876352,428225600,33220551744,28449792,32B,g33,384
g33_32B_T64_L_d552k_s42_lr2e4,NAS,2.995604737043697,2.994070572168025,17267,552544,48451584,729,64,0.087791,48451584,1024,2,384,Qwen/Qwen2.5-32B,L,64,,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,8,0.0002,32763876352,428225600,33240553536,48451584,32B,g33,384
g33_32B_T64_M_d200k_s42_lr2e4,NAS,3.209394965374345,3.2100124482664536,6250,200000,28474368,729,64,0.087791,28474368,768,2,384,Qwen/Qwen2.5-32B,M,64,200000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,8,0.0002,32763876352,428225600,33220576320,28474368,32B,g33,384
g33_32B_T64_M_d50k_s42_lr2e4,NAS,3.4970418518801387,3.496127431858197,1562,49984,28474368,729,64,0.087791,28474368,768,2,384,Qwen/Qwen2.5-32B,M,64,50000.0,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,8,0.0002,32763876352,428225600,33220576320,28474368,32B,g33,384
g33_32B_T64_S_d552k_s42_lr2e4,NAS,3.105231277554349,3.1047472908290965,17267,552544,13740032,729,64,0.087791,13740032,512,2,384,Qwen/Qwen2.5-32B,S,64,,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,8,0.0002,32763876352,428225600,33205841984,13740032,32B,g33,384
g33_32B_T64_XL_d552k_s42_lr2e4,NAS,3.005952783630617,3.0051563362974725,17267,552544,104134656,729,64,0.087791,104134656,1536,2,384,Qwen/Qwen2.5-32B,XL,64,,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,8,0.0002,32763876352,428225600,33296236608,104134656,32B,g33,384
g33_32B_T64_XS_d552k_s42_lr2e4,NAS,6.021466441215314,3.3263325325122195,17267,552544,4248576,729,64,0.087791,4248576,256,2,384,Qwen/Qwen2.5-32B,XS,64,,1,42,2,perceiver,False,google/siglip-so400m-patch14-384,8,0.0002,32763876352,428225600,33196350528,4248576,32B,g33,384
g34_14B_T64_L_qformer_d552k_s42_lr3e4,NAS,2.376222044052878,2.375688951396315,17267,552544,40073216,729,64,0.087791,40073216,1024,2,384,Qwen/Qwen2.5-14B,L,64,,1,42,2,qformer,False,google/siglip-so400m-patch14-384,16,0.0003,14770033664,428225600,15238332480,40073216,14B,g34,384
g34_14B_T64_M_qformer_d552k_s42_lr1e4,NAS,2.6958332299393004,2.69574042295903,17267,552544,23763456,729,64,0.087791,23763456,768,2,384,Qwen/Qwen2.5-14B,M,64,,1,42,2,qformer,False,google/siglip-so400m-patch14-384,16,0.0001,14770033664,428225600,15222022720,23763456,14B,g34,384
g34_14B_T64_M_qformer_d552k_s42_lr3e4,NAS,2.376368781010567,2.3762177991027325,17267,552544,23763456,729,64,0.087791,23763456,768,2,384,Qwen/Qwen2.5-14B,M,64,,1,42,2,qformer,False,google/siglip-so400m-patch14-384,16,0.0003,14770033664,428225600,15222022720,23763456,14B,g34,384
g34_14B_T64_S_qformer_d552k_s42_lr3e4,NAS,2.391575865635404,2.3903697582665586,17267,552544,11648000,729,64,0.087791,11648000,512,2,384,Qwen/Qwen2.5-14B,S,64,,1,42,2,qformer,False,google/siglip-so400m-patch14-384,16,0.0003,14770033664,428225600,15209907264,11648000,14B,g34,384
g34_14B_T64_XL_qformer_d552k_s42_lr3e4,NAS,2.5374414842171005,2.536942192056527,17267,552544,85275648,729,64,0.087791,85275648,1536,2,384,Qwen/Qwen2.5-14B,XL,64,,1,42,2,qformer,False,google/siglip-so400m-patch14-384,16,0.0003,14770033664,428225600,15283534912,85275648,14B,g34,384
g34_14B_T64_XS_qformer_d552k_s42_lr3e4,NAS,2.496636434370024,2.495966833929891,17267,552544,3726848,729,64,0.087791,3726848,256,2,384,Qwen/Qwen2.5-14B,XS,64,,1,42,2,qformer,False,google/siglip-so400m-patch14-384,16,0.0003,14770033664,428225600,15201986112,3726848,14B,g34,384
g34_3B_T64_L_qformer_d552k_s42_lr1e4,NAS,2.894143667254664,2.892816818928956,17267,552544,36927488,729,64,0.087791,36927488,1024,2,384,Qwen/Qwen2.5-3B,L,64,,1,42,2,qformer,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3551091776,36927488,3B,g34,384
